Issue Type,Issue key,Issue id,Summary,Status,Custom field (EDS equivalent table),Custom field (EDW table replaced with external table?),Custom field (EDW table),Custom field (Validation details (optional))
Task,EDSMIG-4147,418617,pii.il_email_to_asu_leads_clickers - Phase 1,To Do,,,pii.il_email_to_asu_leads_clickers,
Task,EDSMIG-4148,418618,pii.illinois_applications_log - Phase 1,To Do,,,pii.illinois_applications_log,
Task,EDSMIG-4149,418619,pii.illinois_campus_applications_log - Phase 1,To Do,,,pii.illinois_campus_applications_log,
Task,EDSMIG-4150,418620,pii.illinois_campus_degree_course_memberships_log - Phase 1,To Do,,,pii.illinois_campus_degree_course_memberships_log,
Task,EDSMIG-4151,418621,pii.illinois_campus_degree_program_memberships_log - Phase 1,To Do,,,pii.illinois_campus_degree_program_memberships_log,
Task,EDSMIG-4152,418622,pii.illinois_campus_degree_students_log - Phase 1,To Do,,,pii.illinois_campus_degree_students_log,
Task,EDSMIG-4153,418623,pii.illinois_campus_degree_term_memberships_log - Phase 1,To Do,,,pii.illinois_campus_degree_term_memberships_log,
Task,EDSMIG-4154,418624,pii.illinois_degree_graduations - Phase 1,To Do,,,pii.illinois_degree_graduations,
Task,EDSMIG-4155,418625,pii.illinois_degree_graduations_snapshot - Phase 1,To Do,,,pii.illinois_degree_graduations_snapshot,
Task,EDSMIG-4156,418626,pii.illinois_degree_memberships_daily - Phase 1,To Do,,,pii.illinois_degree_memberships_daily,
Task,EDSMIG-4157,418627,pii.illinois_degree_memberships_snapshot - Phase 1,To Do,,,pii.illinois_degree_memberships_snapshot,
Task,EDSMIG-4158,418628,pii.illinois_degree_students_log - Phase 1,To Do,,,pii.illinois_degree_students_log,
Task,EDSMIG-4159,418629,pii.illinois_idmt_applications_log - Phase 1,To Do,,,pii.illinois_idmt_applications_log,
Task,EDSMIG-4160,418630,pii.illinois_idmt_degree_course_memberships_log - Phase 1,To Do,,,pii.illinois_idmt_degree_course_memberships_log,
Task,EDSMIG-4161,418631,pii.illinois_idmt_degree_program_memberships_log - Phase 1,To Do,,,pii.illinois_idmt_degree_program_memberships_log,
Task,EDSMIG-4162,418632,pii.illinois_idmt_degree_students_log - Phase 1,To Do,,,pii.illinois_idmt_degree_students_log,
Task,EDSMIG-4163,418633,pii.illinois_idmt_degree_term_memberships_log - Phase 1,To Do,,,pii.illinois_idmt_degree_term_memberships_log,
Task,EDSMIG-4164,418634,pii.illinois_imba_degree_applications_log - Phase 1,To Do,,,pii.illinois_imba_degree_applications_log,
Task,EDSMIG-4165,418635,pii.illinois_imba_degree_course_memberships_log - Phase 1,To Do,,,pii.illinois_imba_degree_course_memberships_log,
Task,EDSMIG-4166,418636,pii.illinois_imba_degree_program_memberships_log - Phase 1,To Do,,,pii.illinois_imba_degree_program_memberships_log,
Task,EDSMIG-4167,418637,pii.illinois_imba_degree_students_log - Phase 1,To Do,,,pii.illinois_imba_degree_students_log,
Task,EDSMIG-4168,418638,pii.illinois_imba_degree_term_memberships_log - Phase 1,To Do,,,pii.illinois_imba_degree_term_memberships_log,
Task,EDSMIG-4169,418639,pii.illinois_imsa_degree_applications_log - Phase 1,To Do,,,pii.illinois_imsa_degree_applications_log,
Task,EDSMIG-4170,418640,pii.illinois_imsa_degree_course_memberships_log - Phase 1,To Do,,,pii.illinois_imsa_degree_course_memberships_log,
Task,EDSMIG-4171,418641,pii.illinois_imsa_degree_program_memberships_log - Phase 1,To Do,,,pii.illinois_imsa_degree_program_memberships_log,
Task,EDSMIG-4172,418642,pii.illinois_imsa_degree_students_log - Phase 1,To Do,,,pii.illinois_imsa_degree_students_log,
Task,EDSMIG-4173,418643,pii.illinois_imsa_degree_term_memberships_log - Phase 1,To Do,,,pii.illinois_imsa_degree_term_memberships_log,
Task,EDSMIG-4174,418644,pii.illinois_imsm_degree_applications_log - Phase 1,To Do,,,pii.illinois_imsm_degree_applications_log,
Task,EDSMIG-4175,418645,pii.illinois_imsm_degree_course_memberships_log - Phase 1,To Do,,,pii.illinois_imsm_degree_course_memberships_log,
Task,EDSMIG-4176,418646,pii.illinois_imsm_degree_program_memberships_log - Phase 1,To Do,,,pii.illinois_imsm_degree_program_memberships_log,
Task,EDSMIG-4177,418647,pii.illinois_imsm_degree_students_log - Phase 1,To Do,,,pii.illinois_imsm_degree_students_log,
Task,EDSMIG-4178,418648,pii.illinois_imsm_degree_term_memberships_log - Phase 1,To Do,,,pii.illinois_imsm_degree_term_memberships_log,
Task,EDSMIG-4179,418649,pii.illinois_mcds_degree_applications_log - Phase 1,To Do,,,pii.illinois_mcds_degree_applications_log,
Task,EDSMIG-4180,418650,pii.illinois_mcds_degree_course_memberships_log - Phase 1,To Do,,,pii.illinois_mcds_degree_course_memberships_log,
Task,EDSMIG-4181,418651,pii.illinois_mcds_degree_program_memberships_log - Phase 1,To Do,,,pii.illinois_mcds_degree_program_memberships_log,
Task,EDSMIG-4182,418652,pii.illinois_mcds_degree_students_log - Phase 1,To Do,,,pii.illinois_mcds_degree_students_log,
Task,EDSMIG-4183,418653,pii.illinois_mcds_degree_term_memberships_log - Phase 1,To Do,,,pii.illinois_mcds_degree_term_memberships_log,
Task,EDSMIG-4184,418654,pii.illinois_test_degree_program_course_memberships_log - Phase 1,To Do,,,pii.illinois_test_degree_program_course_memberships_log,
Task,EDSMIG-4185,418655,pii.imocha_skill_report_hackathon_data_analyst - Phase 1,To Do,,,pii.imocha_skill_report_hackathon_data_analyst,
Task,EDSMIG-4186,418656,pii.imocha_skill_report_hackathon_software_developer - Phase 1,To Do,,,pii.imocha_skill_report_hackathon_software_developer,
Task,EDSMIG-4187,418657,pii.imocha_test_result_full_records_flatten - Phase 1,To Do,,,pii.imocha_test_result_full_records_flatten,
Task,EDSMIG-4188,418658,pii.imocha_test_result_general_summary - Phase 1,To Do,,,pii.imocha_test_result_general_summary,
Task,EDSMIG-4189,418659,pii.imocha_test_result_with_skill_analysis - Phase 1,To Do,,,pii.imocha_test_result_with_skill_analysis,
Task,EDSMIG-4190,418660,pii.impacted_users_android_csa_april_26_2020 - Phase 1,To Do,,,pii.impacted_users_android_csa_april_26_2020,
Task,EDSMIG-4191,418661,pii.impacted_users_oauth2_jan_22_to_jan_24_2020 - Phase 1,To Do,,,pii.impacted_users_oauth2_jan_22_to_jan_24_2020,
Task,EDSMIG-4192,418662,pii.impacted_users_oauth2_login_jan_23_2020 - Phase 1,To Do,,,pii.impacted_users_oauth2_login_jan_23_2020,
Task,EDSMIG-4193,418663,pii.imperial_applications - Phase 1,To Do,,,pii.imperial_applications,
Task,EDSMIG-4194,418664,pii.imperial_ce_students_2021q4 - Phase 1,To Do,,,pii.imperial_ce_students_2021q4,
Task,EDSMIG-4195,418665,pii.imperial_ce_students_2022q1 - Phase 1,To Do,,,pii.imperial_ce_students_2022q1,
Task,EDSMIG-4196,418666,pii.imperial_gmph_degree_applications_log - Phase 1,To Do,,,pii.imperial_gmph_degree_applications_log,
Task,EDSMIG-4197,418667,pii.imperial_gmph_degree_course_memberships_log - Phase 1,To Do,,,pii.imperial_gmph_degree_course_memberships_log,
Task,EDSMIG-4198,418668,pii.imperial_gmph_degree_program_memberships_log - Phase 1,To Do,,,pii.imperial_gmph_degree_program_memberships_log,
Task,EDSMIG-4199,418669,pii.imperial_gmph_degree_students_log - Phase 1,To Do,,,pii.imperial_gmph_degree_students_log,
Task,EDSMIG-4200,418670,pii.imperial_gmph_degree_term_memberships_log - Phase 1,To Do,,,pii.imperial_gmph_degree_term_memberships_log,
Task,EDSMIG-4201,418671,pii.imperial_mlds_degree_applications_log - Phase 1,To Do,,,pii.imperial_mlds_degree_applications_log,
Task,EDSMIG-4202,418672,pii.imperial_mlds_degree_course_memberships_log - Phase 1,To Do,,,pii.imperial_mlds_degree_course_memberships_log,
Task,EDSMIG-4203,418673,pii.imperial_mlds_degree_program_memberships_log - Phase 1,To Do,,,pii.imperial_mlds_degree_program_memberships_log,
Task,EDSMIG-4204,418674,pii.imperial_mlds_degree_students_log - Phase 1,To Do,,,pii.imperial_mlds_degree_students_log,
Task,EDSMIG-4205,418675,pii.imperial_mlds_degree_term_memberships_log - Phase 1,To Do,,,pii.imperial_mlds_degree_term_memberships_log,
Task,EDSMIG-4206,418676,pii.imported_course_enrollments_snapshot - Phase 1,To Do,,,pii.imported_course_enrollments_snapshot,
Task,EDSMIG-4207,418677,pii.imported_degree_memberships_snapshot - Phase 1,To Do,,,pii.imported_degree_memberships_snapshot,
Task,EDSMIG-4208,418678,pii.india_landing_pages_2022_july - Phase 1,To Do,,,pii.india_landing_pages_2022_july,
Task,EDSMIG-4209,418679,pii.instructor_profile - Phase 1,To Do,,,pii.instructor_profile,
Task,EDSMIG-4210,418680,pii.integrated_apps_log - Phase 1,To Do,,,pii.integrated_apps_log,
Task,EDSMIG-4211,418681,pii.ip_to_session_and_user_id - Phase 1,To Do,,,pii.ip_to_session_and_user_id,
Task,EDSMIG-4212,418682,pii.jaya_penn_spring2020 - Phase 1,To Do,,,pii.jaya_penn_spring2020,
Task,EDSMIG-4213,418683,pii.jaya_skill_tracking_beta_learners - Phase 1,To Do,,,pii.jaya_skill_tracking_beta_learners,
Task,EDSMIG-4214,418684,pii.jaya_skill_tracking_beta_survey - Phase 1,To Do,,,pii.jaya_skill_tracking_beta_survey,
Task,EDSMIG-4215,418685,pii.jaya_skill_tracking_incremental_learners - Phase 1,To Do,,,pii.jaya_skill_tracking_incremental_learners,
Task,EDSMIG-4216,418686,pii.jaya_skill_tracking_initial_rollout - Phase 1,To Do,,,pii.jaya_skill_tracking_initial_rollout,
Task,EDSMIG-4217,418687,pii.jff_consenter_emails - Phase 1,To Do,,,pii.jff_consenter_emails,
Task,EDSMIG-4218,418688,pii.jgu_mairss_degree_applications_slate_log - Phase 1,To Do,,,pii.jgu_mairss_degree_applications_slate_log,
Task,EDSMIG-4219,418689,pii.jgu_mapp_degree_applications_slate_log - Phase 1,To Do,,,pii.jgu_mapp_degree_applications_slate_log,
Task,EDSMIG-4220,418690,pii.jgu_mbaba_degree_applications_slate_log - Phase 1,To Do,,,pii.jgu_mbaba_degree_applications_slate_log,
Task,EDSMIG-4221,418691,pii.jsingh$degree_eoi_responses - Phase 1,To Do,,,pii.jsingh$degree_eoi_responses,
Task,EDSMIG-4222,418692,pii.kevin_google_beta_test - Phase 1,To Do,,,pii.kevin_google_beta_test,
Task,EDSMIG-4223,418693,pii.kevin_temp - Phase 1,To Do,,,pii.kevin_temp,
Task,EDSMIG-4224,418694,pii.kevin_temp_entry - Phase 1,To Do,,,pii.kevin_temp_entry,
Task,EDSMIG-4225,418695,pii.kevin_temp_ip - Phase 1,To Do,,,pii.kevin_temp_ip,
Task,EDSMIG-4226,418696,pii.kevin_temp_outcome - Phase 1,To Do,,,pii.kevin_temp_outcome,
Task,EDSMIG-4227,418697,pii.kevin_temp_rev_share - Phase 1,To Do,,,pii.kevin_temp_rev_share,
Task,EDSMIG-4228,418698,pii.kevin_temp_rev_target - Phase 1,To Do,,,pii.kevin_temp_rev_target,
Task,EDSMIG-4229,418699,pii.kevin_temp_two - Phase 1,To Do,,,pii.kevin_temp_two,
Task,EDSMIG-4230,418700,pii.kshiells_digital_marketing_mtc_enrollees - Phase 1,To Do,,,pii.kshiells_digital_marketing_mtc_enrollees,
Task,EDSMIG-4231,418701,pii.kshiells_uci_eoi - Phase 1,To Do,,,pii.kshiells_uci_eoi,
Task,EDSMIG-4232,418702,pii.learner_nps - Phase 1,To Do,,,pii.learner_nps,
Task,EDSMIG-4233,418703,pii.learner_sourcing_exclusion - Phase 1,To Do,,,pii.learner_sourcing_exclusion,
Task,EDSMIG-4234,418704,pii.london_bcs_degree_applications_log - Phase 1,To Do,,,pii.london_bcs_degree_applications_log,
Task,EDSMIG-4235,418705,pii.london_bsba_degree_applications_log - Phase 1,To Do,,,pii.london_bsba_degree_applications_log,
Task,EDSMIG-4236,418706,pii.london_bsm_degree_applications_log - Phase 1,To Do,,,pii.london_bsm_degree_applications_log,
Task,EDSMIG-4237,418707,pii.london_bsm_degree_course_memberships_log - Phase 1,To Do,,,pii.london_bsm_degree_course_memberships_log,
Task,EDSMIG-4238,418708,pii.london_bsm_degree_program_course_memberships_log - Phase 1,To Do,,,pii.london_bsm_degree_program_course_memberships_log,
Task,EDSMIG-4239,418709,pii.london_bsm_degree_program_memberships_log - Phase 1,To Do,,,pii.london_bsm_degree_program_memberships_log,
Task,EDSMIG-4240,418710,pii.london_bsm_degree_students_log - Phase 1,To Do,,,pii.london_bsm_degree_students_log,
Task,EDSMIG-4241,418711,pii.london_bsm_degree_term_memberships_log - Phase 1,To Do,,,pii.london_bsm_degree_term_memberships_log,
Task,EDSMIG-4242,418712,pii.london_degree_course_memberships_log - Phase 1,To Do,,,pii.london_degree_course_memberships_log,
Task,EDSMIG-4243,418713,pii.london_degree_program_course_memberships_log - Phase 1,To Do,,,pii.london_degree_program_course_memberships_log,
Task,EDSMIG-4244,418714,pii.london_degree_program_enrollments_log - Phase 1,To Do,,,pii.london_degree_program_enrollments_log,
Task,EDSMIG-4245,418715,pii.london_degree_program_memberships_log - Phase 1,To Do,,,pii.london_degree_program_memberships_log,
Task,EDSMIG-4246,418716,pii.london_degree_students_log - Phase 1,To Do,,,pii.london_degree_students_log,
Task,EDSMIG-4247,418717,pii.london_degree_term_memberships_log - Phase 1,To Do,,,pii.london_degree_term_memberships_log,
Task,EDSMIG-4248,418718,pii.los_course_list_request_yixi - Phase 1,To Do,,,pii.los_course_list_request_yixi,
Task,EDSMIG-4249,418719,pii.mads_app_starts - Phase 1,To Do,,,pii.mads_app_starts,
Task,EDSMIG-4250,418720,pii.mads_app_submits - Phase 1,To Do,,,pii.mads_app_submits,
Task,EDSMIG-4251,418721,pii.may_2020_compromised_users - Phase 1,To Do,,,pii.may_2020_compromised_users,
Task,EDSMIG-4252,418722,pii.mcsds_eddy_eoi_batch - Phase 1,To Do,,,pii.mcsds_eddy_eoi_batch,
Task,EDSMIG-4253,418723,pii.mega_dev_report_program_membership - Phase 1,To Do,,,pii.mega_dev_report_program_membership,
Task,EDSMIG-4254,418724,pii.mega_fb_users - Phase 1,To Do,,,pii.mega_fb_users,
Task,EDSMIG-4255,418725,pii.mega_group_invitations - Phase 1,To Do,,,pii.mega_group_invitations,
Task,EDSMIG-4256,418726,pii.mega_load_invitations - Phase 1,To Do,,,pii.mega_load_invitations,
Task,EDSMIG-4257,418727,pii.mega_partnersecret_mapping - Phase 1,In Progress,prod.silver.courral_partner_secret_vw,,pii.mega_partnersecret_mapping,
Task,EDSMIG-4258,418728,pii.miso_cohort1_students - Phase 1,To Do,,,pii.miso_cohort1_students,
Task,EDSMIG-4259,418729,pii.miso_cohort2_students - Phase 1,To Do,,,pii.miso_cohort2_students,
Task,EDSMIG-4260,418730,pii.mobile_device_registrations - Phase 1,To Do,,,pii.mobile_device_registrations,
Task,EDSMIG-4261,418731,pii.mq_famgm_degree_applications_log - Phase 1,To Do,,,pii.mq_famgm_degree_applications_log,
Task,EDSMIG-4262,418732,pii.mq_famgm_degree_course_memberships_log - Phase 1,To Do,,,pii.mq_famgm_degree_course_memberships_log,
Task,EDSMIG-4263,418733,pii.mq_famgm_degree_program_memberships_log - Phase 1,To Do,,,pii.mq_famgm_degree_program_memberships_log,
Task,EDSMIG-4264,418734,pii.mq_famgm_degree_students_log - Phase 1,To Do,,,pii.mq_famgm_degree_students_log,
Task,EDSMIG-4265,418735,pii.mq_famgm_degree_term_memberships_log - Phase 1,To Do,,,pii.mq_famgm_degree_term_memberships_log,
Task,EDSMIG-4266,418736,pii.mq_gcgbp_degree_applications_log - Phase 1,To Do,,,pii.mq_gcgbp_degree_applications_log,
Task,EDSMIG-4267,418737,pii.mq_gcgbp_degree_course_memberships_log - Phase 1,To Do,,,pii.mq_gcgbp_degree_course_memberships_log,
Task,EDSMIG-4268,418738,pii.mq_gcgbp_degree_program_memberships_log - Phase 1,To Do,,,pii.mq_gcgbp_degree_program_memberships_log,
Task,EDSMIG-4269,418739,pii.mq_gcgbp_degree_students_log - Phase 1,To Do,,,pii.mq_gcgbp_degree_students_log,
Task,EDSMIG-4270,418740,pii.mq_gcgbp_degree_term_memberships_log - Phase 1,To Do,,,pii.mq_gcgbp_degree_term_memberships_log,
Task,EDSMIG-4271,418741,pii.mq_glhm_degree_applications_log - Phase 1,To Do,,,pii.mq_glhm_degree_applications_log,
Task,EDSMIG-4272,418742,pii.mq_glhm_degree_course_memberships_log - Phase 1,To Do,,,pii.mq_glhm_degree_course_memberships_log,
Task,EDSMIG-4273,418743,pii.mq_glhm_degree_program_memberships_log - Phase 1,To Do,,,pii.mq_glhm_degree_program_memberships_log,
Task,EDSMIG-4274,418744,pii.mq_glhm_degree_students_log - Phase 1,To Do,,,pii.mq_glhm_degree_students_log,
Task,EDSMIG-4275,418745,pii.mq_glhm_degree_term_memberships_log - Phase 1,To Do,,,pii.mq_glhm_degree_term_memberships_log,
Task,EDSMIG-4276,418746,pii.mq_global_mba_degree_applications - Phase 1,To Do,,,pii.mq_global_mba_degree_applications,
Task,EDSMIG-4277,418747,pii.mq_global_mba_degree_applications_log - Phase 1,To Do,,,pii.mq_global_mba_degree_applications_log,
Task,EDSMIG-4278,418748,pii.mq_global_mba_degree_course_memberships_log - Phase 1,To Do,,,pii.mq_global_mba_degree_course_memberships_log,
Task,EDSMIG-4279,418749,pii.mq_global_mba_degree_program_memberships_log - Phase 1,To Do,,,pii.mq_global_mba_degree_program_memberships_log,
Task,EDSMIG-4280,418750,pii.mq_global_mba_degree_students_log - Phase 1,To Do,,,pii.mq_global_mba_degree_students_log,
Task,EDSMIG-4281,418751,pii.mq_global_mba_degree_term_memberships_log - Phase 1,To Do,,,pii.mq_global_mba_degree_term_memberships_log,
Task,EDSMIG-4282,418752,pii.msc_cyber_security_london_degree_program_memberships - Phase 1,To Do,,,pii.msc_cyber_security_london_degree_program_memberships,
Task,EDSMIG-4283,418753,pii.mt_student_profile_apm - Phase 1,To Do,,,pii.mt_student_profile_apm,
Task,EDSMIG-4284,418754,pii.mtuc_students_in_russia_in_non_russian_mtucs - Phase 1,To Do,,,pii.mtuc_students_in_russia_in_non_russian_mtucs,
Task,EDSMIG-4285,418755,pii.mysql_enterprise2_program_invitations - Phase 1,To Do,,,pii.mysql_enterprise2_program_invitations,
Task,EDSMIG-4286,418756,pii.mysql_enterprise2_program_memberships - Phase 1,To Do,,,pii.mysql_enterprise2_program_memberships,
Task,EDSMIG-4287,418757,pii.mysql_enterprise2_program_memberships_check - Phase 1,To Do,,,pii.mysql_enterprise2_program_memberships_check,
Task,EDSMIG-4288,418758,pii.mysql_enterprise_program_invitations - Phase 1,To Do,,,pii.mysql_enterprise_program_invitations,
Task,EDSMIG-4289,418759,pii.mysql_enterprise_program_memberships - Phase 1,To Do,,,pii.mysql_enterprise_program_memberships,
Task,EDSMIG-4290,418760,pii.mysql_import_enterprise_program_invitations - Phase 1,To Do,,,pii.mysql_import_enterprise_program_invitations,
Task,EDSMIG-4291,418761,pii.mysql_import_enterprise_program_memberships - Phase 1,To Do,,,pii.mysql_import_enterprise_program_memberships,
Task,EDSMIG-4292,418762,pii.mysql_import_enterprise_roster_membership_transactions - Phase 1,To Do,,,pii.mysql_import_enterprise_roster_membership_transactions,
Task,EDSMIG-4293,418763,pii.mysql_maestro_auth_login - Phase 1,To Do,,,pii.mysql_maestro_auth_login,
Task,EDSMIG-4294,418764,pii.mysql_maestro_auth_user - Phase 1,To Do,,,pii.mysql_maestro_auth_user,
Task,EDSMIG-4295,418765,pii.mysql_maestro_email_addresses - Phase 1,To Do,,,pii.mysql_maestro_email_addresses,
Task,EDSMIG-4296,418766,pii.mysql_payments_paymentwallets - Phase 1,To Do,,,pii.mysql_payments_paymentwallets,
Task,EDSMIG-4297,418767,pii.mysql_power_user_access_event - Phase 1,Won't Do,,,pii.mysql_power_user_access_event,
Task,EDSMIG-4298,418768,pii.notifenvelope_double_write_test - Phase 1,To Do,,,pii.notifenvelope_double_write_test,
Task,EDSMIG-4299,418769,pii.notification_email_pref - Phase 1,To Do,,,pii.notification_email_pref,
Task,EDSMIG-4300,418770,pii.notification_envelopes_double_write_events - Phase 1,To Do,,,pii.notification_envelopes_double_write_events,
Task,EDSMIG-4301,418771,pii.notification_envelopes_double_write_sample - Phase 1,To Do,,,pii.notification_envelopes_double_write_sample,
Task,EDSMIG-4302,418772,pii.notification_envelopes_double_write_verification - Phase 1,To Do,,,pii.notification_envelopes_double_write_verification,
Task,EDSMIG-4303,418773,pii.notification_envelopes_double_write_verification_diff_table - Phase 1,To Do,,,pii.notification_envelopes_double_write_verification_diff_table,
Task,EDSMIG-4304,418774,pii.notification_history - Phase 1,To Do,,,pii.notification_history,
Task,EDSMIG-4305,418775,pii.notification_preference_v2 - Phase 1,To Do,,,pii.notification_preference_v2,
Task,EDSMIG-4306,418776,pii.notification_preference_v2_unsub_only - Phase 1,To Do,,,pii.notification_preference_v2_unsub_only,
Task,EDSMIG-4307,418777,pii.nuked_user_emails - Phase 1,To Do,,,pii.nuked_user_emails,
Task,EDSMIG-4308,418778,pii.ocime_payers - Phase 1,To Do,,,pii.ocime_payers,
Task,EDSMIG-4309,418779,pii.one_program_degree_learners - Phase 1,To Do,,,pii.one_program_degree_learners,
Task,EDSMIG-4310,418780,pii.partner_nps - Phase 1,To Do,,,pii.partner_nps,
Task,EDSMIG-4311,418781,pii.partner_nps_additional_info - Phase 1,To Do,,,pii.partner_nps_additional_info,
Task,EDSMIG-4312,418782,pii.partner_secrets - Phase 1,To Do,,,pii.partner_secrets,
Task,EDSMIG-4313,418783,pii.penn_degree_students_log - Phase 1,To Do,,,pii.penn_degree_students_log,
Task,EDSMIG-4314,418784,pii.penn_mcit_degree_applications_log - Phase 1,To Do,,,pii.penn_mcit_degree_applications_log,
